시도,시군구,사고년도,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
부산,영도구,부상자수,38,4,2,-,2,8,-,2,3,3,2,9,3,23,-,1,4,3,2,4,4,2,2,1,-,-,25,2,1,2,-,7,1,-,2,5,-,3,2,31,3,-,-,4,2,4,7,2,1,4,3,1
부산,진구,사고건수,83,7,5,9,8,7,6,8,4,9,9,7,4,117,9,6,13,5,13,10,7,9,17,14,5,9,82,5,3,11,4,7,7,6,7,2,5,12,13,112,8,4,10,6,7,14,15,9,11,10,10,8
부산,진구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,진구,부상자수,131,12,9,12,13,8,12,16,5,15,13,10,6,199,18,9,25,9,18,17,14,13,30,24,7,15,139,8,4,22,9,10,9,7,11,4,10,16,29,191,13,9,16,11,8,20,26,16,19,24,13,16
부산,동래구,사고건수,73,8,8,7,4,5,8,3,5,2,8,10,5,48,4,2,7,3,4,5,3,5,3,6,3,3,53,4,6,4,1,4,8,3,3,5,3,3,9,51,5,-,3,7,8,4,4,4,5,4,2,5
부산,동래구,사망자수,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0
부산,동래구,부상자수,122,11,14,8,5,13,10,4,12,9,12,18,6,69,5,3,9,4,10,6,4,8,3,9,3,5,90,7,9,9,1,4,9,5,5,13,7,5,16,70,6,-,3,10,9,5,6,5,8,4,3,11
부산,남구,사고건수,56,3,2,7,6,6,-,4,6,5,6,6,5,45,3,4,4,4,4,2,-,9,6,-,4,5,32,3,2,3,6,3,3,1,3,1,1,5,1,52,1,6,2,10,2,5,4,5,3,6,4,4
부산,남구,사망자수,0,0,0,0,0,0,-,0,0,0,0,0,0,2,0,0,0,2,0,0,-,0,0,-,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,남구,부상자수,79,3,2,9,9,11,-,6,10,6,11,6,6,67,3,10,4,7,5,3,-,9,8,-,9,9,55,6,3,3,9,3,6,4,5,2,2,9,3,72,1,8,5,18,2,9,6,6,3,6,4,4
부산,북구,사고건수,49,5,5,2,6,3,-,6,6,3,6,2,5,43,6,1,4,4,3,4,3,5,1,6,3,3,44,-,5,3,4,4,2,6,2,5,4,5,4,52,5,2,6,5,2,3,4,5,9,3,6,2
부산,북구,사망자수,1,0,0,0,0,0,-,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
부산,북구,부상자수,85,15,7,4,9,4,-,12,9,3,8,3,11,80,9,1,18,12,4,5,4,7,1,11,3,5,66,-,5,4,7,7,3,6,2,12,6,8,6,78,7,2,9,8,2,4,6,9,11,3,12,5
부산,해운대구,사고건수,76,8,3,9,8,4,5,5,6,10,5,4,9,93,10,8,4,6,11,5,8,11,8,12,6,4,71,3,8,6,4,4,5,7,5,5,6,13,5,81,2,3,4,6,11,6,14,7,3,9,7,9
부산,해운대구,사망자수,5,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
부산,해운대구,부상자수,133,13,8,14,14,9,8,8,12,16,8,5,18,169,31,12,5,9,19,8,13,19,14,20,12,7,113,5,13,10,7,9,7,10,11,7,9,16,9,135,2,9,7,14,22,8,19,9,5,18,11,11
부산,사하구,사고건수,68,4,3,7,8,8,6,6,4,6,7,4,5,63,5,2,7,5,6,4,5,10,9,1,4,5,54,3,2,5,4,7,6,3,2,8,5,4,5,60,3,5,2,6,6,3,8,7,5,7,4,4
부산,사하구,사망자수,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사하구,부상자수,113,9,4,12,13,13,10,13,6,7,15,5,6,98,8,2,13,8,9,7,9,11,18,1,4,8,86,6,2,9,6,8,15,3,3,15,7,4,8,96,5,6,2,11,8,4,16,7,11,15,5,6
부산,금정구,사고건수,43,8,3,2,6,2,4,2,1,6,4,2,3,37,2,1,2,1,3,6,4,4,3,2,6,3,35,5,2,7,2,2,1,5,2,1,2,4,2,37,1,2,1,4,2,5,4,6,2,7,1,2
부산,금정구,사망자수,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,금정구,부상자수,71,12,2,2,8,3,5,8,2,7,12,6,4,54,3,1,4,2,4,10,4,5,5,3,10,3,56,9,2,9,3,2,1,9,2,1,3,12,3,68,1,3,4,6,2,13,7,8,2,16,4,2
부산,강서구,사고건수,35,4,4,2,1,2,1,4,6,4,-,3,4,44,4,5,3,4,1,3,4,4,5,4,3,4,43,2,3,6,1,4,3,4,2,4,3,6,5,42,2,5,3,7,1,1,5,5,1,3,3,6
부산,강서구,사망자수,1,0,0,0,0,0,0,0,0,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,강서구,부상자수,55,8,5,2,1,2,1,6,10,6,-,7,7,67,8,8,4,4,1,7,9,4,7,4,5,6,75,2,6,11,7,5,3,5,3,5,5,14,9,68,4,5,6,13,1,4,6,6,2,6,9,6
부산,연제구,사고건수,39,6,2,2,1,4,5,4,5,3,2,3,2,33,4,-,2,2,6,2,5,3,4,1,3,1,40,1,1,3,3,2,4,3,9,3,2,8,1,34,2,1,5,2,4,5,1,8,1,2,1,2
부산,연제구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
부산,연제구,부상자수,69,10,2,2,1,6,8,11,11,3,5,5,5,57,5,-,2,6,6,3,10,7,10,1,6,1,59,1,2,3,3,3,11,3,9,6,4,13,1,50,3,1,5,2,4,11,1,13,2,4,1,3
부산,수영구,사고건수,37,5,-,4,2,5,1,4,4,4,2,5,1,53,1,4,6,2,3,3,8,5,9,4,6,2,30,-,4,4,1,2,1,2,2,3,3,4,4,40,3,-,2,2,7,3,5,1,6,3,5,3
부산,수영구,사망자수,1,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-,0,1,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0
부산,수영구,부상자수,65,10,-,9,4,7,1,7,6,7,4,9,1,87,2,8,14,4,3,3,14,9,12,8,8,2,41,-,6,3,2,4,1,2,3,5,3,6,6,62,9,-,3,2,12,3,8,1,9,4,7,4
부산,사상구,사고건수,47,5,2,5,4,3,4,5,3,1,4,6,5,52,6,5,2,8,1,4,3,5,5,3,5,5,52,2,-,4,7,2,7,1,7,4,6,7,5,55,2,3,6,7,4,11,2,5,1,1,4,9
부산,사상구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사상구,부상자수,74,12,2,8,5,5,5,10,7,1,5,8,6,94,6,8,3,18,1,11,3,9,8,7,8,12,78,3,-,10,13,3,9,1,9,4,7,8,11,91,4,3,13,13,10,15,5,6,2,1,7,12
부산,기장군,사고건수,26,2,1,1,2,2,2,5,2,3,2,3,1,38,3,3,3,2,2,4,4,6,5,3,-,3,25,2,2,1,3,5,2,2,2,-,2,3,1,47,6,5,5,1,5,4,3,6,5,2,2,3
부산,기장군,사망자수,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-,0,1,1,0,0,0,0,0,0,0,-,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
부산,기장군,부상자수,40,2,3,1,3,7,6,6,3,3,1,4,1,70,5,3,4,4,6,5,8,11,9,11,-,4,43,4,7,1,5,8,3,3,2,-,4,4,2,85,7,7,9,2,13,10,3,11,8,7,3,5
대구,합계,사고건수,890,68,60,72,81,70,67,74,77,65,90,71,95,890,72,71,74,84,82,72,77,72,78,75,66,67,702,46,50,64,66,47,53,43,58,71,69,72,63,765,66,42,61,59,57,54,78,72,79,78,65,54
대구,합계,사망자수,18,0,0,1,3,2,3,1,0,1,3,2,2,18,1,3,1,3,3,0,2,2,1,0,0,2,13,2,1,2,3,1,0,0,1,0,0,1,2,12,1,1,1,1,2,2,0,3,0,0,1,0
대구,합계,부상자수,"1,528",116,96,116,139,113,113,126,143,99,149,130,188,"1,473",126,122,120,141,133,114,144,116,126,112,121,98,"1,209",72,88,115,112,79,84,71,108,120,134,111,115,"1,302",110,65,117,97,100,95,138,120,128,133,118,81
대구,중구,사고건수,73,6,7,3,10,3,4,2,9,6,7,6,10,66,5,4,6,4,7,5,7,5,3,7,7,6,41,5,5,3,3,6,1,1,4,2,3,4,4,54,4,4,4,3,3,6,9,6,3,7,4,1
대구,중구,사망자수,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,중구,부상자수,137,20,14,3,19,6,6,6,15,9,12,7,20,117,6,6,12,8,11,11,16,12,4,8,10,13,75,5,7,6,5,14,1,1,17,3,4,5,7,98,8,4,8,3,5,11,22,14,3,11,6,3
대구,동구,사고건수,108,7,9,13,10,9,8,7,8,6,12,8,11,127,12,5,4,14,20,9,11,8,16,9,11,8,100,3,12,11,13,10,8,5,2,10,9,10,7,81,5,3,9,8,5,5,9,8,7,8,9,5
대구,동구,사망자수,3,0,0,0,1,0,1,0,0,0,0,0,1,4,1,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,동구,부상자수,184,14,14,24,13,16,15,13,13,14,16,13,19,196,14,8,7,20,35,15,17,14,27,10,17,12,188,5,25,23,22,18,12,10,3,17,25,19,9,139,8,6,14,16,9,9,12,8,10,23,18,6
대구,서구,사고건수,80,7,1,7,9,6,3,6,9,6,14,4,8,82,5,5,9,6,6,7,5,8,6,10,6,9,77,4,7,9,8,8,3,3,5,8,4,8,10,59,6,1,6,5,6,6,5,4,9,6,3,2
대구,서구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
대구,서구,부상자수,145,16,1,13,13,11,3,7,14,9,31,13,14,131,9,10,14,8,7,10,15,13,8,18,8,11,131,4,11,15,17,16,6,5,10,12,5,13,17,104,9,1,14,8,8,13,8,8,14,12,7,2
대구,남구,사고건수,53,2,5,5,2,5,4,9,6,4,3,6,2,55,2,7,3,8,5,2,3,3,6,8,3,5,42,-,4,1,4,2,4,2,3,8,6,6,2,68,9,3,2,4,7,7,6,3,8,8,5,6
대구,남구,사망자수,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,남구,부상자수,94,3,9,7,3,5,7,17,10,8,7,14,4,84,3,11,6,11,7,4,4,6,8,10,7,7,76,-,9,2,8,2,4,3,7,14,11,8,8,127,19,9,2,8,12,14,8,4,13,16,13,9
대구,북구,사고건수,134,4,10,12,12,7,14,9,9,11,13,12,21,153,12,12,11,13,14,11,11,19,17,7,9,17,113,13,8,10,12,2,12,8,10,10,11,9,8,112,4,7,6,10,9,8,12,15,10,9,10,12
대구,북구,사망자수,2,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0
대구,북구,부상자수,227,5,14,17,21,13,22,17,14,17,18,28,41,226,28,14,16,19,19,17,16,28,22,7,21,19,186,24,15,20,19,2,16,13,14,18,18,15,12,178,5,10,8,16,13,10,20,30,13,11,21,21
대구,수성구,사고건수,147,11,7,11,10,14,14,17,15,9,11,11,17,137,14,14,17,13,6,10,16,8,10,14,7,8,91,8,6,11,7,8,7,6,9,7,8,7,7,133,24,8,6,9,8,7,14,13,12,11,16,5
대구,수성구,사망자수,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0
대구,수성구,부상자수,275,15,15,21,28,17,25,31,22,13,19,21,48,249,27,24,26,19,14,16,42,8,21,25,17,10,164,9,10,20,13,11,18,13,18,13,12,13,14,218,36,13,12,16,12,13,25,19,19,17,30,6
대구,달서구,사고건수,222,24,16,14,21,19,13,16,15,16,27,21,20,202,14,15,18,21,20,22,19,15,17,12,17,12,170,7,7,13,14,11,15,12,15,18,19,20,19,186,13,12,22,14,11,11,17,16,20,22,11,17
대구,달서구,사망자수,4,0,0,1,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
대구,달서구,부상자수,357,33,21,22,30,29,26,25,45,19,42,31,34,357,25,33,29,47,33,32,28,23,29,25,31,22,276,8,10,19,22,16,23,18,22,34,34,29,41,335,23,18,52,24,25,22,30,25,44,35,14,23
대구,달성군,사고건수,73,7,5,7,7,7,7,8,6,7,3,3,6,68,8,9,6,5,4,6,5,6,3,8,6,2,68,6,1,6,5,-,3,6,10,8,9,8,6,72,1,4,6,6,8,4,6,7,10,7,7,6
대구,달성군,사망자수,6,0,0,0,1,0,1,1,0,1,2,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,3,2,0,1,0,-,0,0,0,0,0,0,0,4,0,1,0,0,1,1,0,1,0,0,0,0
대구,달성군,부상자수,109,10,8,9,12,16,9,10,10,10,4,3,8,113,14,16,10,9,7,9,6,12,7,9,10,4,113,17,1,10,6,-,4,8,17,9,25,9,7,103,2,4,7,6,16,3,13,12,12,8,9,11
인천,합계,사고건수,"1,000",89,77,85,85,90,58,85,76,82,74,83,116,938,91,100,74,92,85,78,85,62,61,73,62,75,770,46,49,49,77,71,56,49,63,80,73,82,75,879,44,87,71,61,81,73,91,86,86,68,70,61
인천,합계,사망자수,8,2,1,0,0,2,0,0,1,2,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,1,9,2,0,0,0,1,0,1,3,0,2,0,0,8,0,0,0,1,1,1,0,1,2,0,1,1
인천,합계,부상자수,"1,783",166,126,159,142,152,129,150,126,140,128,161,204,"1,630",157,188,149,153,144,130,137,119,111,121,96,125,"1,273",64,98,97,133,112,88,67,105,123,124,138,124,"1,476",73,138,115,115,151,126,137,151,129,116,126,99
인천,중구,사고건수,29,8,2,1,-,2,4,3,-,4,3,-,2,60,5,5,2,7,9,3,7,4,3,5,5,5,64,7,3,4,4,5,9,3,5,8,5,6,5,49,2,3,5,2,2,7,6,1,6,4,7,4
인천,중구,사망자수,0,0,0,0,-,0,0,0,-,0,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
인천,중구,부상자수,55,19,3,2,-,4,4,8,-,5,7,-,3,93,7,5,4,8,15,8,9,8,4,9,8,8,112,13,4,5,6,8,14,6,8,16,9,11,12,83,3,5,6,2,9,15,9,3,7,6,9,9
인천,동구,사고건수,21,2,2,2,1,1,1,-,2,2,2,3,3,14,1,1,-,-,1,1,3,-,2,1,2,2,10,-,-,-,2,-,2,1,1,1,2,-,1,12,1,-,-,-,1,1,2,1,1,1,3,1
인천,동구,사망자수,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,-,0,0,0,-,0,0,0,0,0,-,-,-,0,-,0,0,0,0,0,-,0,2,0,-,-,-,0,0,0,0,0,0,1,1
인천,동구,부상자수,39,2,3,3,3,1,2,-,9,4,4,5,3,27,2,4,-,-,1,1,4,-,6,1,6,2,18,-,-,-,2,-,7,1,1,1,2,-,4,20,1,-,-,-,2,1,3,3,2,1,6,1
인천,미추홀구,사고건수,145,16,9,14,9,15,10,8,10,11,8,16,19,136,15,15,10,18,11,16,14,8,12,8,4,5,101,7,5,6,11,12,3,5,12,13,5,10,12,124,4,9,12,9,12,10,8,19,12,10,10,9
인천,미추홀구,사망자수,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
인천,미추홀구,부상자수,259,30,17,31,13,25,23,17,18,18,10,26,31,230,35,26,19,23,18,28,28,12,18,10,4,9,196,9,15,12,25,23,7,6,27,25,10,18,19,216,6,14,18,26,24,15,8,32,13,14,25,21
인천,부평구,사고건수,168,15,11,13,18,14,7,16,18,13,12,11,20,161,18,21,14,13,11,10,13,10,9,12,16,14,120,6,7,9,10,11,11,12,8,11,9,17,9,146,8,13,16,14,11,12,12,13,10,12,12,13
인천,부평구,사망자수,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,부평구,부상자수,290,26,24,24,28,22,11,22,30,20,21,27,35,323,29,48,41,25,22,19,21,20,14,26,29,29,188,7,10,22,15,17,15,13,13,15,19,28,14,240,12,18,29,25,23,22,14,21,16,20,24,16
인천,남동구,사고건수,236,19,14,23,18,24,12,15,12,21,23,27,28,199,15,21,19,18,20,20,13,10,15,17,10,21,158,13,14,8,17,13,12,10,13,14,19,13,12,197,8,25,10,12,22,13,21,24,19,15,12,16
인천,남동구,사망자수,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,남동구,부상자수,448,43,19,40,38,45,29,27,15,41,46,51,54,325,26,32,30,30,33,38,18,15,28,31,14,30,256,19,30,17,26,20,17,13,18,21,35,19,21,349,12,34,16,26,39,27,36,40,35,39,20,25
인천,서구,사고건수,180,13,23,14,17,11,8,21,22,10,8,15,18,149,15,18,11,12,11,14,18,8,8,12,8,14,152,7,9,7,14,17,12,6,14,17,17,17,15,151,11,13,11,7,15,14,16,13,16,11,11,13
인천,서구,사망자수,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0
인천,서구,부상자수,289,20,37,27,25,16,15,31,36,17,9,29,27,241,23,29,19,20,17,17,28,20,16,19,11,22,248,8,20,10,23,29,18,15,22,24,25,32,22,252,22,24,18,10,28,21,29,23,24,14,19,20
인천,연수구,사고건수,82,5,7,12,9,5,8,7,5,9,3,2,10,107,12,11,7,13,12,4,10,6,9,9,8,6,83,2,2,7,10,7,2,3,7,11,9,11,12,93,4,12,4,7,7,11,12,7,12,6,10,1
인천,연수구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
인천,연수구,부상자수,154,7,9,20,14,9,27,13,10,15,6,5,19,201,20,22,19,25,22,5,17,15,20,11,9,16,129,3,3,17,18,8,2,3,13,16,13,16,17,145,7,22,5,10,10,17,21,8,18,8,17,2
인천,계양구,사고건수,106,11,8,4,12,13,6,10,5,7,10,7,13,87,9,7,8,9,8,7,2,14,3,7,7,6,63,4,7,5,7,6,4,8,2,4,1,7,8,77,4,9,9,6,6,3,13,4,9,6,4,4
인천,계양구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,계양구,부상자수,176,19,11,10,19,18,12,15,6,11,17,13,25,149,14,21,12,20,12,10,4,22,5,11,12,6,99,5,14,9,13,7,6,9,2,4,4,12,14,128,8,18,16,12,10,4,16,13,12,9,5,5
인천,강화군,사고건수,25,-,-,1,1,5,-,4,2,5,4,2,1,13,1,1,-,1,1,2,3,2,-,-,1,1,12,-,-,2,1,-,1,-,1,1,4,1,1,21,1,2,4,4,3,1,1,3,1,1,-,-
인천,강화군,사망자수,0,-,-,0,0,0,-,0,0,0,0,0,0,1,0,0,-,1,0,0,0,0,-,-,0,0,0,-,-,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
인천,강화군,부상자수,47,-,-,1,2,12,-,6,2,9,7,5,3,21,1,1,-,1,1,2,5,7,-,-,1,2,20,-,-,4,4,-,2,-,1,1,5,2,1,34,1,2,7,4,5,3,1,7,2,2,-,-
인천,옹진군,사고건수,8,-,1,1,-,-,2,1,-,-,1,-,2,12,-,-,3,1,1,1,2,-,-,2,1,1,7,-,2,1,1,-,-,1,-,-,2,-,-,9,1,1,-,-,2,1,-,1,-,2,1,-
인천,옹진군,사망자수,0,-,0,0,-,-,0,0,-,-,0,-,0,0,-,-,0,0,0,0,0,-,-,0,0,0,1,-,0,0,0,-,-,0,-,-,1,-,-,1,0,0,-,-,1,0,-,0,-,0,0,-
인천,옹진군,부상자수,26,-,3,1,-,-,6,11,-,-,1,-,4,20,-,-,5,1,3,2,3,-,-,3,2,1,7,-,2,1,1,-,-,1,-,-,2,-,-,9,1,1,-,-,1,1,-,1,-,3,1,-
광주,합계,사고건수,688,66,66,69,48,63,55,44,59,50,57,49,62,675,56,48,64,75,62,51,49,45,64,60,47,54,549,37,29,36,56,65,36,37,45,50,52,47,59,609,39,61,58,66,46,53,48,42,56,53,30,57
광주,합계,사망자수,10,1,1,2,1,1,0,0,2,0,2,0,0,4,1,0,0,2,0,1,0,0,0,0,0,0,5,0,0,1,0,0,2,1,1,0,0,0,0,9,0,1,5,2,0,0,0,0,0,1,0,0
광주,합계,부상자수,"1,240",140,130,126,90,108,89,85,101,94,106,79,92,"1,301",119,98,130,138,103,103,91,97,127,106,78,111,"1,007",69,57,65,106,111,66,68,82,90,94,90,109,"1,083",74,104,104,104,100,87,82,75,94,104,54,101
광주,동구,사고건수,38,3,2,2,4,8,3,3,4,-,5,2,2,39,2,2,6,4,1,5,2,1,5,4,3,4,34,3,5,1,2,4,6,5,2,2,2,1,1,32,1,3,2,5,4,2,2,2,5,2,2,2
광주,동구,사망자수,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,동구,부상자수,69,5,4,4,5,17,3,7,5,-,12,5,2,65,3,3,8,9,1,12,2,1,6,4,6,10,56,3,11,2,3,7,11,6,2,2,5,2,2,56,2,7,6,6,7,2,2,3,8,4,3,6
광주,서구,사고건수,205,21,26,20,10,13,16,10,21,17,20,8,23,175,17,23,16,14,20,9,13,9,9,18,15,12,148,7,5,15,15,21,7,4,17,15,11,14,17,160,15,12,18,16,7,16,15,9,20,15,6,11
광주,서구,사망자수,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
